%time,field.data
1544452493268237591,-0.250784993172
1544452493318412781,-0.249693006277
1544452493370098829,-0.24808999896
1544452493420845032,-0.244857996702
1544452493471083641,-0.242202997208
1544452493523639679,-0.239227995276
1544452493573321819,-0.234387993813
1544452493623614311,-0.230911999941
1544452493675042391,-0.227382004261
1544452493725888252,-0.222275003791
1544452493779601097,-0.218750998378
1544452493831281185,-0.213431999087
1544452493881530523,-0.211677998304
1544452493934345722,-0.20628400147
1544452493984661818,-0.200829997659
1544452494034859896,-0.197222992778
1544452494085147142,-0.193895995617
1544452494135291815,-0.190623000264
1544452494186001062,-0.185590997338
1544452494238772869,-0.182159006596
1544452494292578936,-0.178694993258
1544452494342949152,-0.175337001681
1544452494393242836,-0.170222997665
1544452494443965435,-0.166741997004
1544452494494189978,-0.161887004972
1544452494544167280,-0.158696994185
1544452494596559048,-0.155449002981
1544452494646996021,-0.152355998755
1544452494697021246,-0.147706001997
1544452494747838020,-0.144725993276
1544452494798558712,-0.141936004162
1544452494849556446,-0.138078004122
1544452494900271416,-0.135582998395
1544452494951022625,-0.13208399713
1544452495001326084,-0.129834994674
1544452495051602602,-0.127575993538
1544452495102576733,-0.125355005264
1544452495153340340,-0.121936000884
1544452495205449581,-0.119606003165
1544452495257058620,-0.117282003164
1544452495307736158,-0.115124002099
1544452495358043432,-0.111924998462
1544452495410796642,-0.109934002161
1544452495462892056,-0.108167000115
1544452495512351274,-0.105729997158
1544452495565919876,-0.104216001928
1544452495616597176,-0.102006003261
1544452495667473793,-0.100552998483
1544452495719146729,-0.0991453006864
1544452495771942377,-0.0977640002966
1544452495822434425,-0.095666103065
1544452495872602463,-0.0934884995222
1544452495923321962,-0.0920547023416
1544452495975647688,-0.0906281992793
1544452496026714563,-0.0892345011234
1544452496076684713,-0.087048701942
1544452496127221107,-0.0855450034142
1544452496177244186,-0.0841367989779
1544452496228243351,-0.0820249989629
1544452496280057192,-0.0805877968669
1544452496330219984,-0.0792659968138
1544452496381610632,-0.0779839009047
1544452496432424068,-0.076021797955
1544452496483608007,-0.0746729001403
1544452496533547878,-0.0725975036621
1544452496584376574,-0.0719157978892
1544452496634697437,-0.069243401289
1544452496689527512,-0.066903501749
1544452496740211248,-0.0625056996942
1544452496792062521,-0.0590691007674
1544452496842672586,-0.0550890006125
1544452496893616915,-0.0501497015357
1544452496944495201,-0.0406847000122
1544452496995707989,-0.0328482016921
1544452497045914173,-0.0185081008822
1544452497096961737,-0.00686377985403
1544452497148101568,0.00638122996315
1544452497198329687,0.0208024997264
1544452497249374866,0.0441352985799
1544452497300155163,0.0614174008369
1544452497350974798,0.0901065990329
1544452497401822805,0.110808998346
1544452497453686714,0.132924005389
1544452497505845308,0.169286996126
1544452497556144238,0.195537999272
1544452497606395960,0.223251000047
1544452497657275438,0.251441985369
1544452497707696438,0.293642997742
1544452497757801294,0.321956992149
1544452497808343172,0.348942011595
1544452497858777285,0.386519014835
1544452497908962727,0.410468012094
1544452497960720301,0.444229990244
1544452498018243313,0.465597987175
1544452498063246965,0.496172994375
1544452498116618872,0.52491402626
1544452498167444229,0.542491972446
1544452498220646858,0.566398024559
1544452498271384478,0.588446974754
1544452498322206736,0.602092981339
1544452498373247147,0.620689988136
1544452498424366713,0.632297992706
1544452498474121094,0.643435001373
1544452498526587963,0.65866202116
1544452498577245951,0.672599971294
1544452498629076242,0.681057989597
1544452498679847002,0.692884981632
1544452498730607510,0.703544020653
1544452498781633139,0.709412992001
1544452498833327293,0.716252982616
1544452498883357048,0.720095992088
1544452498933903456,0.725332975388
1544452498987007141,0.728744983673
1544452499037928104,0.733675003052
1544452499088047266,0.736594974995
1544452499138249397,0.741145014763
1544452499189004660,0.746223986149
1544452499240736723,0.749907970428
1544452499290953398,0.755762994289
1544452499342411757,0.759692013264
1544452499394385815,0.765443980694
1544452499445097208,0.769302010536
1544452499495331287,0.775231003761
1544452499545608044,0.779165029526
1544452499596382380,0.785126984119
1544452499646543026,0.790879011154
1544452499699326754,0.794623970985
1544452499747820139,0.798196971416
1544452499798648834,0.803291022778
1544452499849540949,0.808346986771
1544452499900293112,0.811540007591
1544452499951121807,0.814616978168
1544452500001625538,0.818879008293
