,timestamp,rel_pos_current,rel_pos_desired
176,895,-0.128234997392,0.0
177,900,-0.198420003057,0.0
178,905,-0.22082899510899998,0.0
179,910,-0.285360008478,0.0
180,915,-0.3261089921,0.0
181,920,-0.383677005768,0.0
182,925,-0.419795006514,0.0
183,930,-0.454212009907,0.0
184,935,-0.486968010664,0.0
185,940,-0.5331389904020001,0.0
186,945,-0.561995983124,0.0
187,950,-0.589290976524,0.0
188,955,-0.627231001854,0.0
189,961,-0.650581002235,0.0
190,966,-0.672388970852,0.0
191,971,-0.702319025993,0.0
192,976,-0.7205359935760001,0.0
193,981,-0.735929012299,0.0
194,986,-0.756962001324,0.0
195,991,-0.7755929827689999,0.0
196,996,-0.786738991737,0.0
197,1001,-0.801545023918,0.0
198,1007,-0.810163021088,0.0
199,1012,-0.821204006672,0.0
200,1017,-0.827305018902,0.0
201,1022,-0.83239197731,0.0
202,1027,-0.838118970394,0.0
203,1032,-0.840672016144,0.0
204,1037,-0.842594027519,0.0
205,1042,-0.842177987099,0.0
206,1047,-0.8393219709399999,0.0
207,1052,-0.835995018482,0.0
208,1057,-0.831470012665,0.0
209,1062,-0.822318017483,0.0
210,1067,-0.8101590275759999,0.0
211,1072,-0.8002830147740001,0.0
212,1077,-0.78267198801,0.0
213,1082,-0.761579990387,0.0
214,1087,-0.745499014854,0.0
215,1093,-0.7277460098270001,0.0
216,1098,-0.6978840231899999,0.0
217,1103,-0.675763010979,0.0
218,1108,-0.639169991016,0.0
219,1113,-0.598367989063,0.0
220,1118,-0.5687590241430001,0.0
221,1123,-0.520726978779,0.0
222,1128,-0.48629099130599995,0.0
223,1133,-0.43096300959600004,0.0
224,1138,-0.39163300395000006,0.0
225,1144,-0.329019993544,0.0
226,1149,-0.285059988499,0.0
227,1154,-0.216361001134,0.0
228,1159,-0.16915099322799998,0.0
229,1164,-0.121030002832,0.0
230,1169,-0.0228901002556,0.0
231,1174,0.026634199544799998,0.0
232,1179,0.100133001804,0.0
233,1185,0.147795006633,0.0
234,1190,0.216233998537,0.0
235,1195,0.280200004578,0.0
236,1200,0.320259004831,0.0
237,1205,0.377007007599,0.0
238,1210,0.41281300783200003,0.0
239,1215,0.463631987572,0.0
240,1221,0.495512008667,0.0
241,1226,0.540368020535,0.0
242,1231,0.581900000572,0.0
243,1236,0.607928991318,0.0
244,1241,0.6326400041579999,0.0
245,1246,0.667261004448,0.0
246,1251,0.6991369724269999,0.0
247,1256,0.718887984753,0.0
248,1262,0.7316150069239999,0.0
249,1267,0.7434780001639999,0.0
250,1272,0.752990007401,0.0
251,1277,0.7643330097200001,0.0
252,1282,0.768274009228,0.0
253,1287,0.782573997974,0.0
254,1292,0.7818740010259999,0.0
255,1297,0.7867879867550001,0.0
256,1302,0.7929930090899999,0.0
257,1308,0.797497987747,0.0
258,1313,0.799503982067,0.0
259,1318,0.800943017006,0.0
260,1323,0.800796985626,0.0
261,1328,0.7988060116769999,0.0
262,1333,0.7962369918819999,0.0
263,1338,0.790391981602,0.0
264,1343,0.781984984875,0.0
265,1348,0.7708669900890001,0.0
266,1353,0.761878013611,0.0
267,1360,0.7515590190889999,0.0
268,1365,0.726754009724,0.0
269,1370,0.712233006954,0.0
270,1375,0.687566995621,0.0
271,1380,0.66914999485,0.0
272,1385,0.6491029858590001,0.0
273,1390,0.615927994251,0.0
274,1395,0.5917270183560001,0.0
275,1400,0.552138984203,0.0
276,1405,0.523531019688,0.0
277,1410,0.47722300887100005,0.0
278,1415,0.42686301469800003,0.0
279,1420,0.390996992588,0.0
280,1425,0.333698004484,0.0
281,1431,0.27240100503000003,0.0
282,1436,0.229616001248,0.0
283,1441,0.16310399770700001,0.0
284,1446,0.11736000329299999,0.0
285,1451,0.0707219019532,0.0
286,1456,-0.00021680200006799998,0.0
287,1461,-0.047323901206300006,0.0
288,1466,-0.116823002696,0.0
289,1471,-0.161615997553,0.0
290,1477,-0.225993007421,0.0
291,1482,-0.267028003931,0.0
292,1487,-0.32544401288,0.0
293,1492,-0.380044013262,0.0
294,1497,-0.4144769907,0.0
295,1502,-0.463295996189,0.0
296,1507,-0.508957028389,0.0
297,1513,-0.537639021873,0.0
298,1518,-0.577947974205,0.0
299,1523,-0.603062987328,0.0
300,1528,-0.638266026974,0.0
301,1533,-0.6705129742620001,0.0
302,1538,-0.6904190182690001,0.0
303,1543,-0.7091500163079999,0.0
304,1548,-0.73509901762,0.0
305,1553,-0.7586140036579999,0.0
306,1558,-0.772970974445,0.0
307,1563,-0.7926399707790001,0.0
308,1568,-0.804516017437,0.0
309,1573,-0.815464019775,0.0
310,1578,-0.830240011215,0.0
311,1584,-0.843140006065,0.0
312,1589,-0.850694000721,0.0
313,1594,-0.860476016998,0.0
314,1599,-0.8659530282019999,0.0
315,1604,-0.87258297205,0.0
316,1609,-0.877304017544,0.0
317,1614,-0.879396021366,0.0
318,1619,-0.8806329965590001,0.0
319,1624,-0.8809689879420001,0.0
320,1629,-0.8794289827349999,0.0
321,1634,-0.877336025238,0.0
322,1639,-0.872554004192,0.0
323,1644,-0.868182003498,0.0
324,1650,-0.862707972527,0.0
325,1655,-0.852214992046,0.0
326,1660,-0.84366697073,0.0
327,1665,-0.8281499743459999,0.0
328,1670,-0.8160529732699999,0.0
329,1675,-0.7952119708059999,0.0
330,1680,-0.771049022675,0.0
331,1685,-0.752999007702,0.0
332,1690,-0.722877979279,0.0
333,1695,-0.7007529735570001,0.0
334,1700,-0.664390981197,0.0
335,1705,-0.624221026897,0.0
336,1711,-0.5952870249750001,0.0
337,1716,-0.548595011234,0.0
338,1721,-0.5152440071109999,0.0
339,1726,-0.461804002523,0.0
340,1731,-0.40437400340999996,0.0
341,1736,-0.384319990873,0.0
342,1741,-0.321622014046,0.0
343,1746,-0.256020009518,0.0
344,1751,-0.210546001792,0.0
345,1756,-0.140304997563,0.0
346,1761,-0.0684128031135,0.0
347,1766,-0.019825000315900003,0.0
348,1772,0.053117800504,0.0
349,1777,0.10120400041300001,0.0
350,1782,0.17839400470300001,0.0
351,1787,0.20327800512299998,0.0
352,1792,0.27497398853300004,0.0
353,1797,0.32007598877,0.0
