,timestamp,rel_pos_current,rel_pos_desired
173,888,-0.005152380093930001,0.0
174,894,-0.00457890983671,0.0
175,899,-0.00401496980339,0.0
176,904,-0.0031782800797399997,0.0
177,914,-0.00184504000936,0.0
178,919,-0.0013612100156,0.0
179,924,-0.0009066259954119999,0.0
180,929,-0.0004755659902,0.0
181,934,0.000101088997326,0.0
182,940,0.00043424000614299997,0.0
183,945,0.000863393011969,0.0
184,950,0.00111197994556,0.0
185,955,0.00131733994931,0.0
186,960,0.0015506700146900002,0.0
187,965,0.0017255099955899998,0.0
188,970,0.0018164300127,0.0
189,975,0.00188445998356,0.0
190,980,0.00194232002832,0.0
191,985,0.0019588500727,0.0
192,990,0.0019518500194000003,0.0
193,995,0.0019092600559799998,0.0
194,1000,0.0018660200294100002,0.0
195,1006,0.0017814600141700001,0.0
196,1011,0.0016778300050599999,0.0
197,1016,0.0016015400178699998,0.0
198,1022,0.00147120002657,0.0
199,1027,0.00133769004606,0.0
200,1032,0.00129318004474,0.0
201,1037,0.00115966994781,0.0
202,1042,0.0010134399635700001,0.0
203,1047,0.000860849977471,0.0
204,1052,0.00075912498869,0.0
205,1057,0.00062370300293,0.0
206,1062,0.000534693012014,0.0
207,1068,0.000401178986067,0.0
208,1073,0.000267664989224,0.0
209,1078,0.00018946299678599996,0.0
210,1083,7.50223989598e-05,0.0
211,1088,1.08083004307e-05,0.0
212,1094,-5.27699994564e-05,0.0
213,1099,-0.000135422000312,0.0
214,1104,-0.00018628399993799997,0.0
215,1109,-0.000256219995208,0.0
216,1114,-0.000313441007165,0.0
217,1119,-0.000364303996321,0.0
218,1124,-0.000377018994186,0.0
219,1129,-0.000413258996559,0.0
220,1134,-0.00043233198812199996,0.0
221,1139,-0.000445048004622,0.0
222,1144,-0.00045204200432599995,0.0
223,1150,-0.00045204200432599995,0.0
224,1155,-0.00045204200432599995,0.0
225,1160,-0.00043551099952299997,0.0
226,1165,-0.00041643800795999994,0.0
227,1170,-0.000403721991461,0.0
228,1175,-0.00038464899989800003,0.0
229,1180,-0.000371933012502,0.0
230,1185,-0.00034713698551099996,0.0
231,1190,-0.000308990012854,0.0
232,1196,-0.000270844000624,0.0
233,1201,-0.00024541199673,0.0
234,1206,-0.00020726499497,0.0
235,1211,-0.000181833995157,0.0
236,1216,-0.00015004500164700002,0.0
237,1221,-0.000130971006001,0.0
238,1226,-0.00011825600086,0.0
239,1231,-0.00010553999891299999,0.0
240,1237,-8.01085989224e-05,0.0
241,1242,-6.73929971526e-05,0.0
242,1247,-4.83194999106e-05,0.0
243,1252,-4.19616990257e-05,0.0
244,1257,-1.65304008988e-05,0.0
245,1262,-3.81469999411e-06,0.0
246,1267,1.52587999764e-05,0.0
247,1272,2.79743999272e-05,0.0
248,1277,4.70478989882e-05,0.0
249,1283,5.97635989834e-05,0.0
250,1288,6.54855975881e-05,0.0
251,1293,6.54855975881e-05,0.0
252,1298,6.54855975881e-05,0.0
253,1303,6.54855975881e-05,0.0
254,1308,6.54855975881e-05,0.0
255,1313,6.54855975881e-05,0.0
256,1318,6.54855975881e-05,0.0
257,1323,6.54855975881e-05,0.0
258,1328,6.54855975881e-05,0.0
259,1333,6.54855975881e-05,0.0
260,1339,6.54855975881e-05,0.0
261,1344,6.54855975881e-05,0.0
262,1349,6.54855975881e-05,0.0
263,1354,6.54855975881e-05,0.0
264,1359,6.54855975881e-05,0.0
265,1364,6.54855975881e-05,0.0
266,1369,6.54855975881e-05,0.0
267,1374,6.54855975881e-05,0.0
268,1379,6.54855975881e-05,0.0
269,1385,6.54855975881e-05,0.0
270,1390,6.54855975881e-05,0.0
271,1395,6.16709003225e-05,0.0
272,1400,4.89552985528e-05,0.0
273,1405,2.98817994917e-05,0.0
274,1410,1.71660994965e-05,0.0
275,1415,1.65304008988e-05,0.0
276,1420,1.65304008988e-05,0.0
277,1425,1.65304008988e-05,0.0
278,1430,1.65304008988e-05,0.0
279,1436,1.65304008988e-05,0.0
280,1441,1.65304008988e-05,0.0
281,1446,1.65304008988e-05,0.0
282,1451,1.65304008988e-05,0.0
283,1456,1.65304008988e-05,0.0
284,1461,1.65304008988e-05,0.0
285,1466,1.65304008988e-05,0.0
286,1471,1.65304008988e-05,0.0
287,1477,1.65304008988e-05,0.0
288,1482,1.65304008988e-05,0.0
289,1487,1.65304008988e-05,0.0
290,1492,1.65304008988e-05,0.0
291,1497,1.65304008988e-05,0.0
292,1502,1.65304008988e-05,0.0
293,1507,1.65304008988e-05,0.0
294,1512,1.65304008988e-05,0.0
295,1517,1.65304008988e-05,0.0
296,1522,1.65304008988e-05,0.0
297,1527,1.65304008988e-05,0.0
298,1532,1.65304008988e-05,0.0
299,1537,1.65304008988e-05,0.0
300,1543,1.65304008988e-05,0.0
301,1548,1.39871999636e-05,0.0
302,1553,8.900959983289999e-06,0.0
303,1558,2.54312999459e-06,0.0
304,1563,-4.45047999165e-06,0.0
305,1568,-4.45047999165e-06,0.0
306,1573,-4.45047999165e-06,0.0
307,1578,-4.45047999165e-06,0.0
308,1584,-4.45047999165e-06,0.0
309,1589,-4.45047999165e-06,0.0
310,1594,-4.45047999165e-06,0.0
311,1599,-4.45047999165e-06,0.0
312,1604,-4.45047999165e-06,0.0
313,1609,-4.45047999165e-06,0.0
314,1614,-4.45047999165e-06,0.0
315,1619,-4.45047999165e-06,0.0
316,1624,-4.45047999165e-06,0.0
317,1630,-4.45047999165e-06,0.0
318,1636,-4.45047999165e-06,0.0
319,1641,-4.45047999165e-06,0.0
320,1647,-4.45047999165e-06,0.0
321,1651,-4.45047999165e-06,0.0
322,1656,-4.45047999165e-06,0.0
323,1661,-4.45047999165e-06,0.0
324,1667,-4.45047999165e-06,0.0
325,1672,-4.45047999165e-06,0.0
326,1677,-4.45047999165e-06,0.0
327,1682,-4.45047999165e-06,0.0
328,1687,-4.45047999165e-06,0.0
329,1692,-4.45047999165e-06,0.0
330,1697,-4.45047999165e-06,0.0
331,1702,-4.45047999165e-06,0.0
332,1707,-4.45047999165e-06,0.0
333,1712,-4.45047999165e-06,0.0
334,1717,-4.45047999165e-06,0.0
335,1723,-4.45047999165e-06,0.0
336,1728,-4.45047999165e-06,0.0
337,1733,-4.45047999165e-06,0.0
338,1738,-4.45047999165e-06,0.0
339,1743,-4.45047999165e-06,0.0
340,1748,-4.45047999165e-06,0.0
341,1753,-4.45047999165e-06,0.0
342,1758,-4.45047999165e-06,0.0
343,1763,-4.45047999165e-06,0.0
344,1768,-4.45047999165e-06,0.0
345,1773,-4.45047999165e-06,0.0
346,1778,-4.45047999165e-06,0.0
347,1784,-4.45047999165e-06,0.0
348,1789,-4.45047999165e-06,0.0
349,1794,-4.45047999165e-06,0.0
350,1799,-4.45047999165e-06,0.0
