%time,field.data
1544451428997194529,0.0
1544451429047611475,0.0
1544451429098604202,0.0
1544451429149713993,0.0
1544451429202485800,0.0
1544451429250209093,0.0
1544451429301897526,0.0
1544451429354573965,0.0
1544451429403192043,0.0
1544451429456169605,0.0
1544451429508905649,0.0
1544451429557718992,0.333321988583
1544451429607919931,0.333321988583
1544451429660710812,0.333321988583
1544451429712635517,0.333321988583
1544451429761874676,0.333321988583
1544451429812026501,0.333321988583
1544451429862370491,0.333321988583
1544451429913202047,0.333321988583
1544451429964044333,0.333321988583
1544451430014618397,0.333321988583
1544451430064769983,0.333321988583
1544451430116816759,0.333321988583
1544451430168213844,0.333321988583
1544451430219070673,0.333321988583
1544451430269901514,0.333321988583
1544451430320306301,0.333321988583
1544451430370501280,0.333321988583
1544451430421063423,0.333321988583
1544451430471201420,0.333321988583
1544451430521990776,0.333321988583
1544451430576094627,0.333333998919
1544451430626221895,0.333344995975
1544451430676379204,0.333330005407
1544451430727409124,0.333283007145
1544451430781836987,0.333218991756
1544451430834240913,0.333171993494
1544451430885528326,0.333095997572
1544451430935703993,0.33302000165
1544451430987373352,0.332985013723
1544451431037656546,0.332958996296
1544451431087923765,0.33285599947
1544451431137995481,0.332688003778
1544451431195879459,0.33252799511
1544451431241880655,0.332237005234
1544451431292905569,0.331995010376
1544451431342966795,0.331712007523
1544451431393768072,0.331203997135
1544451431444483280,0.331203997135
1544451431494821787,0.330348014832
1544451431544754744,0.329517990351
1544451431595533609,0.328534007072
1544451431645793676,0.32738301158
1544451431696907520,0.326490998268
1544451431747735977,0.32494699955
1544451431799058676,0.323772013187
1544451431855707169,0.321749985218
1544451431905796051,0.319393992424
1544451431956567049,0.317629009485
1544451432007458448,0.314711987972
1544451432057722092,0.312492996454
1544451432109332800,0.308690011501
1544451432159809828,0.304365992546
1544451432210538149,0.301122009754
1544451432261343479,0.297587990761
1544451432312168121,0.291734993458
1544451432362903595,0.285017997026
1544451432413870096,0.277669996023
1544451432464602947,0.27253600955
1544451432519435644,0.267053991556
1544451432571250200,0.256998986006
1544451432621531487,0.249422997236
1544451432671972752,0.241129994392
1544451432722591877,0.227280005813
1544451432773478508,0.216890007257
1544451432825282812,0.205470994115
1544451432875967026,0.185468003154
1544451432925986290,0.170900002122
1544451432977701426,0.15594600141
1544451433030300856,0.140635997057
1544451433081127644,0.117007002234
1544451433131209373,0.101052999496
1544451433181334496,0.0852634012699
1544451433231380939,0.0616548992693
1544451433283527851,0.0458641983569
1544451433334364176,0.0227083992213
