%time,field.data
1544450322839453936,0.0
1544450322894463778,0.0
1544450322946161032,0.0
1544450322996859074,0.0
1544450323048332691,0.0
1544450323097311735,0.0
1544450323147475004,0.0
1544450323199111223,0.0
1544450323249429464,0.0
1544450323299744368,0.0
1544450323350724220,0.0
1544450323401901722,0.0
1544450323452629566,0.0
1544450323502046347,0.0
1544450323553834438,0.0
1544450323605813026,0.0
1544450323656121016,0.0
1544450323706176519,0.0
1544450323761833906,0.0
1544450323811684132,0.0
1544450323857990265,0.0
1544450323908453703,0.0
1544450323958491802,0.0
1544450324009563923,0.0
1544450324060065746,0.0
1544450324110874414,0.0
1544450324160953760,0.0
1544450324211447001,0.0
1544450324262938261,0.0
1544450324313091993,0.0
1544450324364825964,0.0
1544450324415611029,0.0
1544450324465733051,0.0
1544450324517804146,0.0
1544450324569039345,0.0
1544450324621583462,0.0
1544450324672959566,0.0
1544450324723427534,0.0
1544450324775309324,0.0
1544450324825428486,0.0
1544450324875747681,0.0
1544450324926001072,0.0
1544450324976444483,0.0
1544450325028275728,0.0
1544450325079212189,0.0
1544450325129970789,0.0
1544450325180736303,0.0
1544450325232788086,0.0
1544450325286287785,0.0
1544450325333527327,0.0
1544450325384382010,0.0
1544450325434785604,0.0
1544450325488599300,0.0
1544450325538665295,0.0
1544450325589147329,0.0
1544450325639335155,0.0
1544450325689969063,0.0
1544450325742799997,0.0
1544450325793096304,0.0
1544450325843347311,0.0
1544450325894106627,0.0
1544450325945007324,0.0
1544450325996703148,0.0
1544450326047528744,0.0
1544450326098381281,0.0
1544450326148788929,0.0
1544450326206735373,0.0
1544450326250142097,0.0
1544450326300600290,0.0
1544450326351816893,0.0
1544450326407214880,0.0
1544450326454888582,0.0
1544450326504980564,0.0
1544450326559460402,0.0
1544450326609899282,0.0
1544450326660116911,0.0
1544450326712436199,0.0
1544450326763807297,0.0
1544450326813593626,0.0
1544450326864491224,0.0
1544450326915235043,0.0
1544450326966449738,0.0
1544450327016855717,0.0
1544450327066943645,0.0
1544450327117008209,0.0
1544450327167433739,0.0
1544450327217591047,0.0
1544450327267781973,0.0
1544450327318806887,0.0
1544450327369558096,0.0
1544450327419579029,0.0
1544450327470194101,0.0
1544450327523990631,0.0
1544450327572816372,0.0
1544450327624675751,0.0
1544450327674423456,0.0
1544450327725052834,0.0
1544450327781843662,0.0
1544450327827826500,0.0
1544450327876598597,0.0
1544450327928733587,0.0
1544450327978837013,0.0
1544450328031159401,0.0
1544450328080391884,0.0
1544450328131700516,0.0
1544450328182423353,0.0
1544450328232286930,0.0
1544450328283139229,0.0
1544450328333985090,0.0
1544450328385834694,0.0
1544450328435303211,0.0
1544450328485476017,0.0
1544450328536221027,0.0
1544450328586452961,0.0
1544450328636904716,0.0
1544450328686942816,0.0
1544450328737583637,0.0
1544450328788379192,0.0
1544450328839266777,0.0
1544450328889987946,0.0
1544450328940809965,0.0
1544450328992102385,0.0
1544450329049400806,0.0
1544450329094325542,0.0
1544450329146126509,0.0
1544450329196518898,0.0
1544450329247638941,0.0
1544450329298868418,0.0
1544450329349239349,0.0
1544450329400135040,0.0
1544450329450983524,0.0
1544450329501060247,0.0
1544450329551509380,0.0
1544450329603985548,0.0
1544450329651751518,0.0
1544450329702033043,0.0
1544450329752789259,0.0
1544450329804847240,0.0
1544450329854970455,0.0
1544450329905267715,0.0
1544450329955675364,0.0
1544450330005882502,0.0
1544450330056635618,0.0
1544450330107542276,0.0
1544450330158645868,0.0
1544450330209051847,0.0
1544450330260945797,0.0
1544450330311062813,0.0
1544450330362377405,0.0
1544450330414041519,0.0
1544450330465206146,0.0
1544450330515917301,0.0
1544450330566766977,0.0
1544450330617566824,0.0
1544450330668414354,0.0
1544450330719825983,0.0
1544450330770041466,0.0
1544450330820784807,0.0
1544450330871725082,0.0
1544450330922079086,0.0
1544450330974201679,0.0
1544450331024054289,0.0
1544450331078351498,0.0
1544450331128637075,0.0
1544450331181396961,0.0
1544450331231698513,0.0
1544450331284226656,0.0
1544450331334449768,0.0
1544450331387154818,0.0
1544450331438275099,0.0
1544450331489197016,0.0
1544450331540100098,0.0
1544450331590800285,0.0
1544450331646391153,0.0
1544450331693407297,0.0
1544450331743763924,0.0
1544450331794118881,0.0
1544450331844916344,0.0
1544450331896936178,0.0
1544450331950250626,0.0
1544450332000571489,0.0
1544450332054579735,0.0
1544450332105582714,0.0
1544450332155698538,0.0
1544450332206422091,0.0
1544450332257572174,0.0
1544450332308025837,0.0
1544450332358925343,0.0
1544450332410666943,0.0
1544450332461534739,0.0
1544450332512221813,0.0
1544450332562358618,0.0
1544450332612930059,0.0
1544450332664226055,0.0
1544450332714619398,0.0
1544450332767212629,0.0
1544450332818026304,0.0
1544450332868945360,0.0
1544450332932537317,0.0
1544450332988994837,0.0
1544450333033267975,0.0
1544450333083876848,0.0
1544450333134447813,0.0
1544450333185807705,0.0
1544450333234967947,0.0
1544450333285586596,0.0
1544450333336404800,0.0
1544450333387792587,0.0
1544450333437865734,0.0
1544450333488608599,0.0
1544450333539295673,0.0
1544450333589365721,0.0
1544450333641804934,0.0
1544450333692036867,0.0
1544450333748215914,0.0
1544450333794297457,0.0
1544450333844934464,0.0
1544450333896083355,0.0
1544450333946671724,0.0
1544450333999432087,0.0
1544450334049633980,0.0
1544450334100057125,0.0
1544450334150866032,0.0
1544450334201825142,0.0
1544450334254390955,0.0
1544450334303109169,0.0
1544450334357492447,0.0
1544450334407432795,0.0
1544450334461239100,0.0
1544450334511479855,0.0
1544450334562360048,0.0
1544450334613095045,0.0
1544450334664046288,0.0
1544450334714655161,0.0
1544450334764898539,0.0
1544450334815881014,0.0
1544450334867368221,0.0
1544450334917894602,0.0
1544450334969195366,0.0
1544450335018483400,0.0
1544450335068588972,0.0
1544450335119989395,0.0
1544450335171178579,0.0
1544450335225010872,0.0
1544450335272636652,0.0
1544450335323444366,0.0
1544450335374327898,0.0
1544450335426270247,0.0
1544450335477433920,0.0
1544450335527909040,0.0
1544450335577968836,0.0
1544450335628098965,0.0
1544450335678135633,0.0
1544450335729002237,0.0
1544450335779905558,0.0
1544450335830600977,0.0
1544450335880731821,0.0
1544450335932367563,0.0
1544450335986931562,0.0
1544450336033322096,0.0
1544450336083727837,0.0
1544450336134517193,0.0
1544450336184641838,0.0
1544450336235337257,0.0
1544450336286032200,0.0
1544450336336803436,0.0
1544450336387554169,0.0
1544450336442932844,0.0
1544450336492073298,0.0
1544450336542398453,0.0
1544450336592795610,0.0
1544450336643565416,0.0
1544450336693678856,0.0
1544450336744268179,0.0
1544450336795099258,0.0
1544450336846948624,0.0
1544450336897661209,0.0
1544450336948926687,0.0
1544450336999392509,0.0
1544450337050069571,0.0
1544450337102362394,0.0
1544450337151728868,0.0
1544450337202046633,0.0
1544450337256364346,0.0
1544450337303450584,0.0
