%time,field.data
1544451124005033731,0.333321988583
1544451124057599306,0.333321988583
1544451124108002901,0.333321988583
1544451124160144091,0.333321988583
1544451124211658001,0.333321988583
1544451124261723757,0.333321988583
1544451124312877893,0.333321988583
1544451124363576651,0.333321988583
1544451124414489985,0.333321988583
1544451124465128183,0.333321988583
1544451124516669989,0.333321988583
1544451124566815615,0.333321988583
1544451124617617607,0.333321988583
1544451124668830156,0.333323985338
1544451124719005346,0.333346009254
1544451124770335674,0.333339005709
1544451124820512533,0.333317011595
1544451124870708704,0.333263993263
1544451124921424389,0.333193987608
1544451124973450661,0.333144009113
1544451125024138212,0.333066999912
1544451125074888706,0.332987010479
1544451125125288725,0.332931011915
1544451125178188801,0.332816004753
1544451125232464552,0.332700997591
1544451125283297539,0.332493007183
1544451125333254576,0.332316994667
1544451125383912563,0.331981986761
1544451125434005260,0.331553012133
1544451125484261513,0.331211000681
1544451125538260937,0.331211000681
1544451125589099646,0.330603986979
1544451125643106937,0.329589992762
1544451125690504074,0.32870298624
1544451125741301298,0.327711999416
1544451125792068958,0.326543986797
1544451125842267990,0.326110005379
1544451125892624855,0.324649989605
1544451125943656683,0.322928011417
1544451125994462490,0.321617990732
1544451126047176838,0.319397002459
1544451126095930815,0.316819012165
1544451126146917343,0.314880013466
1544451126200579882,0.312748998404
1544451126251564264,0.309159010649
1544451126303048372,0.305023998022
1544451126353292465,0.301932990551
1544451126403899193,0.296757012606
1544451126454113483,0.29288700223
1544451126504425287,0.28637701273
1544451126555261135,0.27895501256
1544451126608982325,0.273440003395
1544451126657958746,0.267170011997
1544451126709348202,0.260006010532
1544451126759606361,0.248006001115
1544451126809623003,0.239032000303
1544451126863113165,0.223887994885
1544451126910566092,0.218327000737
1544451126960900307,0.199907004833
1544451127012625217,0.185464993119
1544451127064136982,0.160954996943
1544451127114254713,0.14386099577
1544451127165538788,0.126122996211
1544451127215823174,0.0982931032777
1544451127267673016,0.0790349990129
1544451127319627285,0.0591402985156
1544451127374193907,0.0285445991904
1544451127424709797,0.00753284012899
1544451127475898504,-0.0246663000435
1544451127526612997,-0.0354772992432
1544451127577341557,-0.068324200809
1544451127628121138,-0.090244397521
1544451127679081202,-0.122109003365
1544451127729876518,-0.142768993974
1544451127780623198,-0.173188000917
1544451127830645084,-0.192717000842
1544451127881137371,-0.211686000228
1544451127931314230,-0.229858994484
1544451127982877970,-0.255194991827
1544451128032996655,-0.263063013554
1544451128083114862,-0.284817010164
1544451128135298491,-0.303308010101
1544451128186243773,-0.313786000013
1544451128236311913,-0.32244899869
1544451128286867857,-0.331743985415
1544451128337681055,-0.333867013454
1544451128389813662,-0.337273001671
1544451128438365698,-0.336934000254
1544451128489564896,-0.334535002708
1544451128541798353,-0.327075004578
1544451128592640400,-0.314994990826
1544451128646406651,-0.309953987598
1544451128697317839,-0.291970014572
1544451128747459173,-0.277765005827
