,timestamp,rel_pos_current,rel_pos_desired
0,0,0.0490115992725,0.0
1,5,0.048533599823699994,0.0
2,10,0.0476449988782,0.0
3,15,0.0456224009395,0.0
4,20,0.0438661985099,0.0
5,25,0.0406999997795,0.0
6,30,0.0383015014231,0.0
7,35,0.03572160005569999,0.0
8,41,0.0330265015364,0.0
9,46,0.0287641994655,0.0
10,51,0.025769000873,0.0
11,56,0.022724499926,0.0
12,61,0.0197139997035,0.0
13,66,0.0152930999175,0.0
14,71,0.012367799878100001,0.0
15,76,0.00819453969598,0.0
16,81,0.00564307998866,0.0
17,86,0.00326691009104,0.0
18,91,5.72204999116e-06,0.0
19,96,-0.00202254997566,0.0
20,101,-0.003923989832400001,0.0
21,106,-0.0063920998945799995,0.0
22,111,-0.007690240163359999,0.0
23,117,-0.00870152004063,0.0
24,121,-0.00947513990104,0.0
25,126,-0.010335399769200001,0.0
26,131,-0.0107373995706,0.0
27,137,-0.011018799617899998,0.0
28,142,-0.011211800389,0.0
29,147,-0.011208499781799998,0.0
30,152,-0.011102099902899999,0.0
31,157,-0.0108986003324,0.0
32,162,-0.0104363998398,0.0
33,167,-0.010039499960799999,0.0
34,172,-0.009574890136719999,0.0746336842715
35,177,-0.00869445968419,0.0746336842715
36,182,-0.0075094201602,0.0746336842715
37,187,-0.00476932991296,0.0746336842715
38,193,-0.0023248700890700002,0.223901052815
39,198,0.000477981986478,0.223901052815
40,203,0.0037179898936300004,0.223901052815
41,208,0.0103126997128,0.223901052815
42,213,0.0163928996772,0.373168421358
43,218,0.0238003004342,0.373168421358
44,223,0.037828300148199996,0.373168421358
45,228,0.0490183010697,0.373168421358
46,233,0.061582200229199996,0.373168421358
47,238,0.0756267979741,0.5224357899009999
48,243,0.0992167964578,0.5224357899009999
49,248,0.11686000227900001,0.5224357899009999
50,253,0.136344000697,0.5224357899009999
51,258,0.157642006874,0.5224357899009999
52,263,0.18032699823399997,0.6717031584440001
53,268,0.216936007142,0.6717031584440001
54,273,0.243026003242,0.6717031584440001
55,278,0.28507900238,0.6717031584440001
56,283,0.31485798955,0.7463368427150001
57,288,0.344897985458,0.7463368427150001
58,293,0.37519899010700003,0.7463368427150001
59,299,0.418500006199,0.7463368427150001
60,304,0.44690999388700003,0.7463368427150001
61,309,0.490074008703,0.8209705269869999
62,314,0.533029973507,0.8209705269869999
63,319,0.5618320107460001,0.8209705269869999
64,324,0.6057580113409999,0.8209705269869999
65,329,0.635353028774,0.8209705269869999
66,334,0.679556012154,0.8209705269869999
67,339,0.708347022533,0.8209705269869999
68,344,0.7497590184209999,0.8209705269869999
69,349,0.7756010293960001,0.8209705269869999
70,354,0.8117460012440001,0.8209705269869999
71,359,0.8337699770929999,0.8209705269869999
72,365,0.863692998886,0.8209705269869999
73,370,0.881247997284,0.8209705269869999
74,375,0.903625011444,0.8209705269869999
75,380,0.921303987503,0.8209705269869999
76,385,0.9304460287090001,0.8209705269869999
77,390,0.9402049779889999,0.8209705269869999
78,395,0.944253027439,0.8209705269869999
79,400,0.946775972843,0.8209705269869999
80,405,0.9461280107500001,0.8209705269869999
81,410,0.941659986973,0.8209705269869999
82,415,0.933306992054,0.8209705269869999
83,420,0.925900995731,0.8209705269869999
84,425,0.917173981667,0.8209705269869999
85,430,0.9013919830320001,0.8209705269869999
86,435,0.8892679810519999,0.8209705269869999
87,440,0.869428992271,0.8209705269869999
88,445,0.8475199937819999,0.8209705269869999
89,450,0.831999003887,0.8209705269869999
90,456,0.808085024357,0.8209705269869999
91,461,0.792295992374,0.8209705269869999
92,466,0.769241988659,0.8209705269869999
93,471,0.754212021828,0.8209705269869999
94,476,0.732639014721,0.8209705269869999
95,481,0.719278991222,0.8209705269869999
96,486,0.701309978962,0.8209705269869999
97,491,0.6906359791760001,0.8209705269869999
98,496,0.6762499809270001,0.8209705269869999
99,501,0.667487025261,0.8209705269869999
100,506,0.655732989311,0.8209705269869999
101,511,0.6456260085109999,0.8209705269869999
102,516,0.639788985252,0.8209705269869999
103,521,0.634829998016,0.8209705269869999
104,526,0.630689024925,0.8209705269869999
105,537,0.622290015221,0.8209705269869999
106,542,0.6203140020369999,0.8209705269869999
107,547,0.619741976261,0.8209705269869999
108,552,0.619719982147,0.8209705269869999
109,557,0.6206589937210001,0.8209705269869999
110,562,0.6226080060010001,0.8209705269869999
111,567,0.624373018742,0.8209705269869999
112,572,0.627562999725,0.8209705269869999
113,577,0.630052983761,0.8209705269869999
114,582,0.634186029434,0.8209705269869999
115,587,0.638763010502,0.8209705269869999
116,592,0.641982972622,0.8209705269869999
117,598,0.6466550230979999,0.8209705269869999
118,603,0.64969098568,0.8209705269869999
119,608,0.652729988098,0.8209705269869999
120,613,0.657369017601,0.8209705269869999
121,618,0.662133991718,0.8209705269869999
122,623,0.6652640104290001,0.8209705269869999
123,629,0.6697989702220001,0.8209705269869999
124,634,0.672712028027,0.8209705269869999
125,639,0.6765990257260001,0.8209705269869999
126,644,0.678924977779,0.8209705269869999
127,649,0.6823980212209999,0.8209705269869999
128,654,0.68433701992,0.8209705269869999
129,659,0.6870499849320001,0.8209705269869999
130,664,0.689369022846,0.8209705269869999
131,669,0.690877974033,0.8209705269869999
132,674,0.6928060054780001,0.8209705269869999
133,680,0.693911015987,0.8209705269869999
134,685,0.695303022861,0.8209705269869999
135,690,0.6964560151100001,0.8209705269869999
136,695,0.697109997272,0.8209705269869999
137,700,0.6978099942209999,0.8209705269869999
138,705,0.698054015636,0.8209705269869999
139,710,0.6981819868089999,0.8209705269869999
140,715,0.698167979717,0.8209705269869999
141,720,0.698051989079,0.8209705269869999
142,725,0.69785797596,0.8209705269869999
143,731,0.6974459886550001,0.8209705269869999
144,736,0.6971179842949999,0.8209705269869999
145,741,0.6965519785879999,0.8209705269869999
146,746,0.6959159970280001,0.8209705269869999
147,751,0.6954529881479999,0.8209705269869999
148,756,0.694751977921,0.8209705269869999
149,761,0.694293022156,0.8209705269869999
150,766,0.6936119794850001,0.8209705269869999
151,771,0.693165004253,0.8209705269869999
152,776,0.692498981953,0.8209705269869999
153,782,0.691855013371,0.8209705269869999
154,787,0.6914190053939999,0.8209705269869999
155,792,0.690774977207,0.8209705269869999
156,797,0.690358996391,0.8209705269869999
157,802,0.68978202343,0.8209705269869999
158,808,0.6894270181659999,0.8209705269869999
159,813,0.688919007778,0.8209705269869999
160,818,0.688462018967,0.8209705269869999
161,823,0.688189983368,0.8209705269869999
162,828,0.6878430247310001,0.8209705269869999
163,833,0.687637984753,0.8209705269869999
164,838,0.6873779892919999,0.8209705269869999
165,843,0.687234997749,0.8209705269869999
166,848,0.687072992325,0.8209705269869999
167,853,0.686996996403,0.8209705269869999
168,858,0.686928987503,0.8209705269869999
169,863,0.6869019865989999,0.8209705269869999
170,868,0.686909973621,0.8209705269869999
171,873,0.6869270205500001,0.8209705269869999
172,879,0.686977028847,0.8209705269869999
173,884,0.6870179772380001,0.8209705269869999
174,889,0.687107980251,0.8209705269869999
175,894,0.687201023102,0.8209705269869999
176,899,0.687268018723,0.8209705269869999
177,904,0.68737000227,0.8209705269869999
178,909,0.6874470114710001,0.8209705269869999
179,914,0.6875519752500001,0.8209705269869999
180,919,0.68761998415,0.8209705269869999
181,924,0.6877269744869999,0.8209705269869999
182,929,0.687825977802,0.8209705269869999
183,934,0.687892019749,0.8209705269869999
184,940,0.6879839897159999,0.8209705269869999
185,945,0.688037991524,0.8209705269869999
186,950,0.6881089806559999,0.8209705269869999
187,955,0.68815100193,0.8209705269869999
188,960,0.688201010227,0.8209705269869999
189,965,0.688230991364,0.8209705269869999
190,970,0.6882510185240001,0.8209705269869999
