%time,field.data
1544450319335510731,0.0
1544450319385798216,0.0
1544450319438167572,0.0
1544450319489063978,0.0
1544450319539833784,0.0
1544450319590555191,0.0
1544450319641510963,0.0
1544450319692513704,0.0
1544450319742949247,0.0
1544450319793862343,0.0
1544450319844695807,0.0
1544450319895651340,0.0
1544450319946253777,0.0
1544450319995982409,0.0
1544450320046008110,0.0
1544450320097317934,0.0
1544450320147440434,0.333321988583
1544450320201396942,0.333321988583
1544450320251988411,0.333321988583
1544450320302815914,0.333321988583
1544450320353639364,0.333321988583
1544450320404802084,0.333321988583
1544450320455246449,0.333321988583
1544450320506056070,0.333321988583
1544450320556846857,0.333321988583
1544450320607683182,0.333321988583
1544450320661871433,0.333321988583
1544450320711308718,0.333321988583
1544450320762127876,0.333321988583
1544450320812956810,0.333321988583
1544450320863876104,0.333321988583
1544450320913902283,0.333321988583
1544450320963970661,0.333321988583
1544450321015132904,0.333321988583
1544450321065427303,0.333321988583
1544450321115906715,0.333323985338
1544450321169440508,0.333341002464
1544450321217371464,0.333339005709
1544450321268229246,0.333306998014
1544450321318349361,0.333279013634
1544450321368895531,0.333229988813
1544450321419723511,0.333146989346
1544450321470547915,0.333104014397
1544450321520590067,0.333000987768
1544450321570781708,0.332899004221
1544450321621351242,0.332690000534
1544450321672017097,0.332520991564
1544450321722632885,0.332318991423
1544450321773384809,0.331945985556
1544450321827010632,0.331476002932
1544450321877694368,0.331102997065
1544450321927817583,0.330439001322
1544450321977871656,0.329917013645
1544450322028445244,0.32900300622
1544450322080232382,0.327944993973
1544450322130345583,0.327131003141
1544450322186634302,0.325794011354
1544450322232317686,0.324773997068
1544450322284511089,0.323024004698
1544450322335032463,0.321689993143
1544450322385861397,0.319413006306
1544450322435947657,0.31769400835
1544450322486917973,0.314779996872
1544450322537032843,0.312591999769
1544450322587614059,0.308892011642
1544450322637543440,0.304634004831
1544450322689497948,0.30144199729
1544450322738838434,0.297939985991
1544450322789604425,0.292039990425
1544450322839385271,0.285270988941
1544450322894452095,0.280216991901
1544450322946149588,0.274693995714
1544450322996797800,0.265480011702
1544450323048322201,0.255050987005
1544450323097300768,0.242827996612
1544450323147384167,0.233118996024
1544450323199052572,0.222399994731
1544450323249298811,0.210543006659
1544450323299734592,0.197365999222
1544450323350654364,0.182485997677
1544450323401787043,0.155831992626
1544450323452491760,0.136562004685
1544450323502035618,0.116495996714
1544450323553781271,0.0847788006067
1544450323605799675,0.0626412034035
1544450323656047821,0.027965599671
1544450323706131220,0.00396633008495
1544450323761774063,-0.0207138005644
1544450323811609030,-0.0588817000389
1544450323857899904,-0.0849554985762
1544450323908407688,-0.111497998238
1544450323958485842,-0.151877999306
1544450324009556770,-0.1653739959
1544450324060059309,-0.205663993955
1544450324110857248,-0.232095003128
1544450324160939217,-0.270756989717
1544450324211435318,-0.295671999454
1544450324262929678,-0.319732010365
1544450324313078165,-0.342794001102
1544450324364817619,-0.375059008598
1544450324415600777,-0.39490801096
1544450324465663195,-0.413354992867
1544450324517790079,-0.43811699748
1544450324569031239,-0.452522993088
1544450324621510029,-0.470854014158
1544450324671597004,-0.480812013149
1544450324723409176,-0.488902002573
1544450324775298834,-0.497435003519
1544450324825408459,-0.500530004501
1544450324875683784,-0.501345992088
1544450324925889969,-0.499696999788
1544450324976434231,-0.492260992527
1544450325028262377,-0.483745008707
1544450325079153299,-0.472223997116
1544450325129960299,-0.44890999794
1544450325180680037,-0.429205000401
1544450325232736826,-0.393013000488
1544450325286273479,-0.364396989346
1544450325333516836,-0.331999003887
1544450325384370804,-0.295778006315
1544450325434771538,-0.234044998884
1544450325488585949,-0.188555002213
1544450325538652897,-0.140665993094
1544450325589088678,-0.0684337988496
1544450325639319658,-0.0216934997588
1544450325689894199,0.0233363993466
1544450325742791653,0.0664729997516
1544450325793038130,0.127514004707
1544450325843329430,0.165681004524
1544450325894093275,0.184015005827
1544450325944997072,0.254132986069
1544450325996600389,0.289328992367
1544450326047517300,0.341479986906
1544450326098268986,0.358428001404
1544450326148726225,0.407590001822
1544450326206584454,0.453736007214
1544450326250033140,0.46835899353
1544450326300588131,0.509882986546
1544450326351348400,0.547945022583
1544450326407203674,0.5712479949
1544450326454829693,0.592945992947
1544450326504974127,0.613052010536
1544450326559422970,0.631645977497
1544450326609884977,0.656727015972
1544450326660059929,0.671577990055
1544450326712425709,0.691047012806
1544450326763732910,0.702120006084
1544450326813581944,0.711696982384
1544450326864477158,0.723118007183
1544450326915220261,0.728751003742
1544450326966400862,0.732814013958
1544450327016793013,0.735273003578
1544450327066884756,0.735846996307
1544450327117001295,0.734113991261
1544450327167425632,0.73060798645
1544450327217584133,0.72171998024
1544450327267719030,0.717738986015
1544450327318742752,0.70260900259
1544450327369544029,0.682402014732
1544450327419566631,0.66595697403
1544450327470141172,0.647078990936
1544450327523977280,0.614010989666
1544450327572714329,0.588679015636
1544450327624607801,0.56067097187
1544450327674409389,0.529960989952
1544450327725040197,0.478671997786
1544450327781768322,0.44096198678
1544450327827771187,0.40044900775
1544450327876587152,0.334417998791
1544450327928723335,0.287095993757
1544450327978826046,0.237574994564
1544450328030865669,0.186336994171
1544450328080373049,0.107074998319
1544450328131608725,0.0532747991383
1544450328182202339,-0.000331879011355
1544450328232273817,-0.0787232965231
1544450328283128738,-0.128234997392
1544450328333973646,-0.198420003057
1544450328385504007,-0.220828995109
1544450328435219288,-0.285360008478
1544450328485457182,-0.3261089921
1544450328536209822,-0.383677005768
1544450328586441755,-0.419795006514
1544450328636842012,-0.454212009907
1544450328686884403,-0.486968010664
1544450328737573385,-0.533138990402
1544450328788366318,-0.561995983124
1544450328839161634,-0.589290976524
1544450328889926195,-0.627231001854
1544450328940797806,-0.650581002235
1544450328992084026,-0.672388970852
1544450329049355030,-0.702319025993
1544450329094308615,-0.720535993576
1544450329146113157,-0.735929012299
1544450329196422577,-0.756962001324
1544450329247540951,-0.775592982769
1544450329298852921,-0.786738991737
1544450329349229336,-0.801545023918
1544450329400123119,-0.810163021088
1544450329450972795,-0.821204006672
1544450329501045227,-0.827305018902
1544450329551494598,-0.83239197731
1544450329603841066,-0.838118970394
1544450329651737452,-0.840672016144
1544450329702022791,-0.842594027519
1544450329752699375,-0.842177987099
1544450329804735184,-0.83932197094
1544450329854959488,-0.835995018482
1544450329905161381,-0.831470012665
1544450329955506325,-0.822318017483
1544450330005836487,-0.810159027576
1544450330056625366,-0.800283014774
1544450330107532024,-0.78267198801
1544450330158563852,-0.761579990387
1544450330209041595,-0.745499014854
1544450330260859013,-0.727746009827
1544450330311053514,-0.69788402319
1544450330362364769,-0.675763010979
1544450330413931847,-0.639169991016
1544450330465195417,-0.598367989063
1544450330515905380,-0.568759024143
1544450330566677094,-0.520726978779
1544450330617475510,-0.486290991306
1544450330668312073,-0.430963009596
1544450330719780922,-0.39163300395
1544450330770025253,-0.329019993544
1544450330820773363,-0.285059988499
1544450330871621609,-0.216361001134
1544450330921978712,-0.169150993228
1544450330974191189,-0.121030002832
1544450331024044752,-0.0228901002556
1544450331078283787,0.0266341995448
1544450331128532171,0.100133001804
1544450331181385994,0.147795006633
1544450331231558561,0.216233998537
1544450331284160137,0.280200004578
1544450331334382534,0.320259004831
1544450331387143612,0.377007007599
1544450331438176632,0.412813007832
1544450331489101887,0.463631987572
1544450331540089607,0.495512008667
1544450331590748310,0.540368020535
1544450331646380186,0.581900000572
1544450331693397284,0.607928991318
1544450331743748426,0.632640004158
1544450331794044256,0.667261004448
1544450331844905615,0.699136972427
1544450331896925926,0.718887984753
1544450331950235367,0.731615006924
1544450332000510693,0.743478000164
1544450332054457426,0.752990007401
1544450332105463982,0.76433300972
1544450332155679703,0.768274009228
1544450332206378698,0.782573997974
1544450332257560968,0.781874001026
1544450332308014154,0.786787986755
1544450332358815193,0.79299300909
1544450332410652876,0.797497987747
1544450332461520433,0.799503982067
1544450332512209177,0.800943017006
1544450332562299728,0.800796985626
1544450332612866879,0.798806011677
1544450332664215088,0.796236991882
1544450332714609623,0.790391981602
1544450332767162323,0.781984984875
1544450332818015337,0.770866990089
1544450332868934631,0.761878013611
1544450332932517529,0.751559019089
1544450332982737780,0.726754009724
1544450333033263445,0.712233006954
1544450333083833933,0.687566995621
1544450333134440899,0.66914999485
1544450333185765743,0.649102985859
1544450333234961033,0.615927994251
1544450333285556316,0.591727018356
1544450333336351395,0.552138984203
1544450333387779951,0.523531019688
1544450333437763929,0.477223008871
1544450333488561869,0.426863014698
1544450333539274454,0.390996992588
1544450333589278936,0.333698004484
1544450333641793489,0.27240100503
1544450333692006350,0.229616001248
1544450333744110584,0.163103997707
1544450333794282675,0.117360003293
1544450333844871521,0.0707219019532
1544450333896068096,-0.000216802000068
1544450333946658134,-0.0473239012063
1544450333999341965,-0.116823002696
1544450334049628019,-0.161615997553
1544450334100044250,-0.225993007421
1544450334150814533,-0.267028003931
1544450334201812983,-0.32544401288
1544450334254375935,-0.380044013262
1544450334302973270,-0.4144769907
1544450334357477665,-0.463295996189
1544450334407419682,-0.508957028389
1544450334461223602,-0.537639021873
1544450334511415005,-0.577947974205
1544450334562251091,-0.603062987328
1544450334613084316,-0.638266026974
1544450334663857460,-0.670512974262
1544450334714648008,-0.690419018269
1544450334764891386,-0.709150016308
1544450334815852404,-0.73509901762
1544450334867348671,-0.758614003658
1544450334917888641,-0.772970974445
1544450334969127417,-0.792639970779
1544450335018468142,-0.804516017437
1544450335068573236,-0.815464019775
1544450335119975805,-0.830240011215
1544450335171087027,-0.843140006065
1544450335225002050,-0.850694000721
1544450335272542477,-0.860476016998
1544450335323438168,-0.865953028202
1544450335374267578,-0.87258297205
1544450335426255941,-0.877304017544
1544450335477412939,-0.879396021366
1544450335527795792,-0.880632996559
1544450335577952623,-0.880968987942
1544450335627984762,-0.879428982735
1544450335678121805,-0.877336025238
1544450335728944778,-0.872554004192
1544450335779886961,-0.868182003498
1544450335830585957,-0.862707972527
1544450335880627871,-0.852214992046
1544450335932360649,-0.84366697073
1544450335983713150,-0.828149974346
1544450336033185244,-0.81605297327
1544450336083706379,-0.795211970806
1544450336134506941,-0.771049022675
1544450336184624672,-0.752999007702
1544450336235266924,-0.722877979279
1544450336286020994,-0.700752973557
1544450336336704493,-0.664390981197
1544450336387542009,-0.624221026897
1544450336442926884,-0.595287024975
1544450336492060423,-0.548595011234
1544450336542387009,-0.515244007111
1544450336592783689,-0.461804002523
1544450336643481016,-0.40437400341
1544450336693661213,-0.384319990873
1544450336744200230,-0.321622014046
1544450336795022726,-0.256020009518
1544450336846936464,-0.210546001792
1544450336897637367,-0.140304997563
1544450336948822260,-0.0684128031135
1544450336999352932,-0.0198250003159
1544450337050009966,0.053117800504
