,timestamp,rel_pos_current,rel_pos_desired
0,0,-0.25078499317200004,0.0
1,5,-0.249693006277,0.0
2,11,-0.24808999895999997,0.0
3,16,-0.244857996702,0.0
4,21,-0.242202997208,0.0
5,26,-0.23922799527600003,0.0
6,31,-0.234387993813,0.0
7,36,-0.230911999941,0.0
8,41,-0.227382004261,0.0
9,46,-0.222275003791,0.0
10,51,-0.218750998378,0.0
11,57,-0.213431999087,0.0
12,62,-0.21167799830400003,0.0
13,67,-0.20628400147,0.0
14,72,-0.200829997659,0.0
15,77,-0.197222992778,0.0
16,82,-0.19389599561700002,0.0
17,87,-0.190623000264,0.0
18,92,-0.18559099733800002,0.0
19,97,-0.182159006596,0.0
20,103,-0.178694993258,0.0
21,108,-0.175337001681,0.0
22,113,-0.170222997665,0.0
23,118,-0.166741997004,0.0
24,123,-0.16188700497199998,0.0
25,128,-0.158696994185,0.0
26,133,-0.155449002981,0.0
27,138,-0.152355998755,0.0
28,143,-0.14770600199699999,0.0
29,148,-0.144725993276,0.0
30,153,-0.141936004162,0.0
31,158,-0.138078004122,0.0
32,164,-0.13558299839500002,0.0
33,169,-0.13208399713,0.0
34,174,-0.129834994674,0.0
35,179,-0.127575993538,0.0
36,184,-0.125355005264,0.0
37,189,-0.121936000884,0.0
38,194,-0.119606003165,0.0
39,199,-0.117282003164,0.0
40,204,-0.11512400209899999,0.0
41,209,-0.111924998462,0.0
42,215,-0.109934002161,0.0
43,220,-0.108167000115,0.0
44,225,-0.10572999715800001,0.0
45,230,-0.104216001928,0.0
46,235,-0.102006003261,0.0
47,240,-0.100552998483,0.0
48,245,-0.0991453006864,0.0
49,251,-0.09776400029660001,0.0
50,256,-0.09566610306500001,0.0
51,261,-0.09348849952220001,0.0
52,266,-0.0920547023416,0.0
53,271,-0.0906281992793,0.0
54,276,-0.08923450112339999,0.0
55,281,-0.087048701942,0.0
56,286,-0.0855450034142,0.0
57,291,-0.0841367989779,0.0
58,296,-0.0820249989629,0.0
59,302,-0.08058779686689999,0.0
60,307,-0.0792659968138,0.0
61,312,-0.07798390090469999,0.0
62,317,-0.076021797955,0.0
63,322,-0.07467290014030001,0.0746336842715
64,327,-0.07259750366210001,0.0746336842715
65,332,-0.0719157978892,0.0746336842715
66,337,-0.069243401289,0.0746336842715
67,342,-0.066903501749,0.0746336842715
68,348,-0.0625056996942,0.223901052815
69,353,-0.059069100767400004,0.223901052815
70,358,-0.0550890006125,0.223901052815
71,363,-0.0501497015357,0.223901052815
72,368,-0.040684700012199995,0.373168421358
73,373,-0.0328482016921,0.373168421358
74,378,-0.0185081008822,0.373168421358
75,383,-0.00686377985403,0.373168421358
76,388,0.00638122996315,0.5224357899009999
77,393,0.0208024997264,0.5224357899009999
78,398,0.044135298579900006,0.5224357899009999
79,404,0.0614174008369,0.5224357899009999
