,timestamp,rel_pos_current,rel_pos_desired
0,0,0.333321988583,5e-324
1,5,0.333321988583,5e-324
2,10,0.333321988583,5e-324
3,16,0.333321988583,5e-324
4,21,0.333321988583,5e-324
5,26,0.333321988583,5e-324
6,31,0.333321988583,5e-324
7,36,0.333321988583,5e-324
8,41,0.333321988583,5e-324
9,46,0.333321988583,5e-324
10,51,0.333321988583,5e-324
11,56,0.333321988583,5e-324
12,61,0.333321988583,5e-324
13,66,0.333323985338,5e-324
14,71,0.333346009254,0.0
15,77,0.333339005709,0.0
16,82,0.333317011595,0.0
17,87,0.333263993263,0.0
18,92,0.333193987608,0.0
19,97,0.333144009113,0.0
20,102,0.333066999912,0.0
21,107,0.332987010479,0.0
22,112,0.332931011915,0.0
23,117,0.332816004753,0.0
24,123,0.332700997591,0.0
25,128,0.332493007183,0.0
26,133,0.332316994667,0.0
27,138,0.331981986761,0.0
28,143,0.33155301213300004,0.0
29,148,0.331211000681,0.0
30,153,0.331211000681,0.0
31,158,0.330603986979,0.0
32,164,0.329589992762,0.0
33,169,0.32870298624,0.0
34,174,0.327711999416,0.0
35,179,0.326543986797,0.0
36,184,0.32611000537900003,0.0
37,189,0.32464998960499997,0.0
38,194,0.322928011417,0.0
39,199,0.321617990732,0.0
40,204,0.319397002459,0.0
41,209,0.31681901216499997,0.0
42,214,0.314880013466,0.0
43,220,0.312748998404,0.0
44,225,0.309159010649,0.0
45,230,0.30502399802200003,0.0
46,235,0.30193299055100004,0.0
47,240,0.296757012606,0.0
48,245,0.29288700223,0.0
49,250,0.28637701273000005,0.0
50,255,0.27895501256,0.0
51,260,0.27344000339499996,0.0
52,265,0.267170011997,0.0
53,270,0.260006010532,0.0
54,275,0.24800600111499999,0.0
55,280,0.23903200030299998,0.0
56,286,0.223887994885,0.0
57,291,0.218327000737,0.0
58,296,0.199907004833,0.0
59,301,0.185464993119,0.0
60,306,0.160954996943,0.0
61,311,0.14386099577,0.0
62,316,0.12612299621099998,0.0
63,321,0.09829310327770001,0.0
64,326,0.0790349990129,0.0
65,331,0.059140298515599994,0.0
66,337,0.0285445991904,0.0
67,342,0.00753284012899,0.0
68,347,-0.0246663000435,0.0
69,352,-0.0354772992432,0.0
70,357,-0.06832420080900001,0.0
71,362,-0.090244397521,0.0
72,367,-0.122109003365,0.0
73,372,-0.142768993974,0.0
74,378,-0.17318800091699998,0.0
75,383,-0.192717000842,0.0
76,388,-0.211686000228,0.0
77,393,-0.229858994484,0.0
78,398,-0.255194991827,0.0
79,403,-0.263063013554,0.0
80,408,-0.28481701016399996,0.0
81,413,-0.303308010101,0.0
82,418,-0.313786000013,0.0
83,423,-0.32244899869000004,0.0
84,428,-0.331743985415,0.0
85,433,-0.333867013454,0.0
86,443,-0.336934000254,0.0
87,448,-0.33453500270799996,0.0
88,454,-0.327075004578,0.0
89,459,-0.314994990826,0.0
90,464,-0.30995398759799997,0.0
91,469,-0.291970014572,0.0
92,474,-0.277765005827,0.0
93,479,-0.261689990759,0.0
94,484,-0.23446300625799998,0.0
95,489,-0.21422599255999997,0.0
96,495,-0.192506998777,0.0
97,500,-0.157776996493,0.0
98,505,-0.133153006434,0.0
99,510,-0.10761799663300001,0.0
100,515,-0.0683199986815,0.0
101,520,-0.0414021983743,0.0
102,525,-0.014226299710600002,0.0
103,530,0.0264448001981,0.0
104,536,0.0532296001911,0.0
105,541,0.079603202641,0.0
106,546,0.11769799888100001,0.0
107,551,0.141912996769,0.0
108,556,0.165260002017,0.0
109,561,0.187400996685,0.0
110,566,0.217875003815,0.0
111,571,0.236288994551,0.0
112,576,0.253066986799,0.0
113,581,0.268101006746,0.0
114,586,0.286953002214,0.0
115,591,0.29707500338599996,0.0
116,596,0.308400005102,0.0
117,601,0.313194006681,0.0
118,606,0.315739989281,0.0
119,611,0.31516700983,0.0
120,617,0.311919987202,0.0
121,622,0.302958995104,0.0
122,627,0.298900991678,0.0
123,632,0.283607006073,0.0
124,637,0.26389300823199996,0.0
125,642,0.248374000192,0.0
126,647,0.23121599853,0.0
127,652,0.212531000376,0.0
128,657,0.181884005666,0.0
129,662,0.159742996097,0.0
130,668,0.136402994394,0.0
131,673,0.11207100004000001,0.0
132,678,0.0869446024299,0.0
133,683,0.048076599836300006,0.0
134,688,0.00809860043228,0.0
135,693,-0.018807100132099998,0.0
136,698,-0.045382201671599995,0.0
137,703,-0.0713322982192,0.0
138,708,-0.10901799798,0.0
139,713,-0.133157998323,0.0
140,718,-0.156381994486,0.0
141,723,-0.178379997611,0.0
142,729,-0.20877599716200002,0.0
143,734,-0.227254003286,0.0
144,739,-0.251911014318,0.0
145,744,-0.259223014116,0.0
146,749,-0.278320014477,0.0
147,754,-0.288527995348,0.0
148,759,-0.30004799366,0.0
149,764,-0.305121004581,0.0
150,769,-0.307990014553,0.0
151,774,-0.308239012957,0.0
152,780,-0.305725991726,0.0
153,785,-0.301088988781,0.0
154,790,-0.290188997984,0.0
155,795,-0.280353993177,0.0
156,800,-0.268575996161,0.0
157,805,-0.254974007607,0.0
158,810,-0.23119699954999998,0.0
159,815,-0.213247001171,0.0
160,820,-0.183604001999,0.0
161,825,-0.16234600544000002,0.0
162,830,-0.140071004629,0.0
163,836,-0.116907000542,0.0
164,841,-0.08099299669269999,0.0
165,846,-0.0565019994974,0.0
166,851,-0.0317560993135,0.0
167,856,0.0055160499177900005,0.0
168,861,0.030172999948299997,0.0
169,866,0.05323090031740001,0.0
170,872,0.085391998291,0.0
171,877,0.11656399816299999,0.0
172,882,0.136456996202,0.0
